Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2014.01.03 08:00:00,sell,0.2,EURUSD,1.3632,0,0,2014.01.23 16:00:00,1.3694,0,0,-124,
2014.01.23 16:00:00,buy,0.2,EURUSD,1.36811,0,0,2014.01.30 08:00:00,1.36048,0,0,-152.6,
2014.02.07 12:00:00,buy,0.17234,EURUSD,1.36089,0,0,2014.02.26 12:00:00,1.37186,0,0,189.06,
2014.02.26 12:00:00,sell,0.17234,EURUSD,1.37203,0,0,2014.02.28 12:00:00,1.38106,0,0,-155.62,
2014.03.19 20:00:00,sell,0.175684,EURUSD,1.3846,0,0,2014.04.09 16:00:00,1.38093,0,0,64.48,
2014.04.08 16:00:00,buy,0.175684,EURUSD,1.38088,0,0,2014.04.17 20:00:00,1.38126,0,0,6.68,
2014.04.17 16:00:00,sell,0.182132,EURUSD,1.38146,0,0,2014.04.28 08:00:00,1.38687,0,0,-98.53,
2014.05.09 08:00:00,sell,0.172947,EURUSD,1.38269,0,0,2014.06.05 20:00:00,1.36607,0,0,287.44,
2014.06.05 16:00:00,buy,0.172947,EURUSD,1.36454,0,0,2014.06.09 16:00:00,1.35857,0,0,-103.25,
2014.06.17 00:00:00,buy,0.191366,EURUSD,1.35791,0,0,2014.07.04 08:00:00,1.35865,0,0,14.16,
2014.07.04 08:00:00,sell,0.191366,EURUSD,1.35967,0,0,2014.07.10 04:00:00,1.36473,0,0,-96.83,
2014.07.15 16:00:00,sell,0.183099,EURUSD,1.35813,0,0,2014.09.12 16:00:00,1.2974,0,0,1111.96,
2014.09.12 16:00:00,buy,0.183099,EURUSD,1.29562,0,0,2014.09.17 20:00:00,1.2864,0,0,-168.82,
2014.10.08 12:00:00,buy,0.277413,EURUSD,1.26814,0,0,2014.10.10 20:00:00,1.26263,0,0,-152.85,
2014.10.13 04:00:00,buy,0.262128,EURUSD,1.26814,0,0,2014.10.30 00:00:00,1.26239,0,0,-150.72,
2014.10.30 00:00:00,sell,0.247056,EURUSD,1.26355,0,0,2014.11.12 04:00:00,1.24796,0,0,385.16,
2014.11.12 08:00:00,buy,0.247056,EURUSD,1.2488,0,0,2014.11.21 12:00:00,1.24143,0,0,-182.08,
2014.12.12 08:00:00,buy,0.267364,EURUSD,1.24533,0,0,2014.12.17 20:00:00,1.23411,0,0,-299.98,
