Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2014.01.03 07:59:59,sell,0.2,EURUSD,1.36465,1.36965,0,2014.01.14 11:59:59,1.36965,0,0,-100,
2014.01.13 23:59:59,buy,0.19,EURUSD,1.3676,1.36251,0,2014.01.13 23:59:59,1.3668,0,0,-15.2,
2014.01.14 11:59:59,buy,0.19,EURUSD,1.3676,1.36251,0,2014.01.14 11:59:59,1.36748,0,0,-2.28,
2014.01.14 15:59:59,buy,0.19,EURUSD,1.3676,1.36251,0,2014.01.14 15:59:59,1.36703,0,0,-10.83,
2014.01.14 19:59:59,buy,0.19,EURUSD,1.3676,1.36251,0,2014.01.14 19:59:59,1.36748,0,0,-2.28,
2014.01.14 23:59:59,buy,0.19,EURUSD,1.36761,1.36251,0,2014.01.14 23:59:59,1.36722,0,0,-7.41,
2014.01.17 23:59:59,sell,0.05,EURUSD,1.35246,1.36964,0,2014.01.23 23:59:59,1.36964,0,0,-85.9,
2014.01.24 11:59:59,buy,0.18,EURUSD,1.36941,1.36432,0,2014.01.24 11:59:59,1.36776,0,0,-29.7,
2014.01.24 15:59:59,buy,0.18,EURUSD,1.36941,1.36432,0,2014.01.24 15:59:59,1.36837,0,0,-18.72,
2014.01.27 11:59:59,buy,0.18,EURUSD,1.36941,1.36432,0,2014.01.27 11:59:59,1.36781,0,0,-28.8,
2014.02.06 15:59:59,buy,0.17,EURUSD,1.3537,1.34861,0,2014.02.26 19:59:59,1.36711,0,0,227.97,
2014.02.26 19:59:59,sell,0.17,EURUSD,1.37003,1.37503,0,2014.02.28 15:59:59,1.37503,0,0,-85,
2014.02.28 19:59:59,buy,0.05,EURUSD,1.38105,1.36412,0,2014.03.14 07:59:59,1.38484,0,0,18.95,
2014.03.14 07:59:59,sell,0.18,EURUSD,1.38565,1.39065,0,2014.03.14 15:59:59,1.39065,0,0,-90,
2014.03.19 23:59:59,sell,0.18,EURUSD,1.3849315789474,1.3899315789474,0,2014.04.01 11:59:59,1.37945,0,0,98.67,
2014.04.01 11:59:59,buy,0.18,EURUSD,1.37866,1.37357,0,2014.04.03 19:59:59,1.37357,0,0,-91.62,
2014.04.04 11:59:59,sell,0.08,EURUSD,1.37095,1.38203,0,2014.04.09 15:59:59,1.38014,0,0,-73.52,
2014.04.09 11:59:59,buy,0.18,EURUSD,1.37971,1.37462,0,2014.04.09 11:59:59,1.37914,0,0,-10.26,
2014.04.09 15:59:59,buy,0.18,EURUSD,1.37971,1.37462,0,2014.04.15 11:59:59,1.37933,0,0,-6.84,
2014.04.15 03:59:59,sell,0.17,EURUSD,1.38151,1.38651,0,2014.04.15 03:59:59,1.38156,0,0,-2.38,
2014.04.15 07:59:59,sell,0.17,EURUSD,1.38151,1.38651,0,2014.04.15 07:59:59,1.38157,0,0,-2.55,
2014.04.15 11:59:59,sell,0.17,EURUSD,1.38151,1.38651,0,2014.04.17 15:59:59,1.38651,0,0,-85,
2014.04.21 19:59:59,sell,0.16,EURUSD,1.37932,1.38432,0,2014.04.23 11:59:59,1.38432,0,0,-80,
2014.04.23 07:59:59,buy,0.16,EURUSD,1.3819018796992,1.3768118796992,0,2014.04.23 07:59:59,1.38152,0,0,-6.11,
2014.04.23 11:59:59,buy,0.16,EURUSD,1.3819018796992,1.3768118796992,0,2014.05.09 15:59:59,1.3768118796992,0,0,-81.44,
2014.05.13 15:59:59,sell,0.14,EURUSD,1.3751,1.3801,0,2014.06.05 23:59:59,1.36607,0,0,126.42,
2014.05.21 11:59:59,buy,0.14,EURUSD,1.37239,1.3673,0,2014.05.21 11:59:59,1.37134,0,0,-14.7,
2014.06.03 15:59:59,buy,0.14,EURUSD,1.36417,1.35908,0,2014.06.03 15:59:59,1.36355,0,0,-8.68,
2014.06.03 19:59:59,buy,0.14,EURUSD,1.36417,1.35908,0,2014.06.03 19:59:59,1.36327,0,0,-12.6,
2014.06.05 23:59:59,buy,0.14,EURUSD,1.36417,1.35908,0,2014.06.09 19:59:59,1.35908,0,0,-71.26,
