Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2010.01.05 00:00:00,buy,0.2,EURUSD,1.4439645481928,0,0,2010.01.05 03:59:59,1.44142,0,0,-50.89,
2010.01.05 04:00:00,buy,0.2,EURUSD,1.4438745481928,1.4388745481928,0,2010.01.05 12:00:00,1.4388745481928,0,0,-100,
2010.01.07 00:00:00,buy,0.2,EURUSD,1.4439645481928,1.4388745481928,0,2010.01.07 03:59:59,1.44019,0,0,-75.49,
2010.01.08 04:00:00,sell,0.177362,EURUSD,1.4292701807229,0,0,2010.01.08 07:59:59,1.43109,0,0,-33.87,
2010.01.08 12:00:00,sell,0.177362,EURUSD,1.4292701807229,1.4342701807229,0,2010.01.08 12:00:00,1.4342701807229,0,0,-88.68,
2010.01.11 00:00:00,buy,0.2,EURUSD,1.4439645481928,1.4388745481928,0,2010.01.15 00:00:00,1.44266,0,0,-26.09,
2010.01.15 00:00:00,sell,0.165107,EURUSD,1.4472,1.4522,0,2010.03.03 12:00:00,1.36523,0,0,1353.38,
2010.02.10 08:00:00,buy,0.162498,EURUSD,1.37951,1.37442,0,2010.02.10 11:59:59,1.37921,0,0,-4.87,
2010.02.10 12:00:00,buy,0.162498,EURUSD,1.37951,1.37442,0,2010.02.10 12:00:00,1.37442,0,0,-82.71,
2010.02.11 04:00:00,buy,0.162498,EURUSD,1.37951,1.37442,0,2010.02.11 07:59:59,1.37758,0,0,-31.36,
2010.02.23 08:00:00,buy,0.150604,EURUSD,1.36473,1.35964,0,2010.02.23 11:59:59,1.36003,0,0,-70.78,
2010.02.26 16:00:00,buy,0.150604,EURUSD,1.36473,0,0,2010.02.26 19:59:59,1.36264,0,0,-31.48,
2010.03.01 00:00:00,buy,0.150604,EURUSD,1.36464,1.35964,0,2010.03.01 00:00:00,1.35964,0,0,-75.3,
2010.03.01 08:00:00,buy,0.150604,EURUSD,1.36464,1.35964,0,2010.03.01 08:00:00,1.35964,0,0,-75.3,
2010.03.03 00:00:00,buy,0.150604,EURUSD,1.36473,1.35964,0,2010.03.03 03:59:59,1.36376,0,0,-14.61,
2010.03.03 04:00:00,buy,0.150604,EURUSD,1.36473,1.35964,0,2010.03.03 07:59:59,1.36256,0,0,-32.68,
2010.03.03 08:00:00,buy,0.150604,EURUSD,1.36473,1.35964,0,2010.03.03 08:00:00,1.35964,0,0,-76.66,
