Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2011.01.05 20:00:00,sell,0.2,EURUSD,1.31419,1.31919,0,2011.01.13 12:00:00,1.31919,0,0,-100,
2011.01.13 00:00:00,buy,0.19,EURUSD,1.31312,1.30812,0,2011.02.04 12:00:00,1.35541,0,0,803.51,
2011.02.04 12:00:00,sell,0.19,EURUSD,1.35781,1.36281,0,2011.02.08 04:00:00,1.36281,0,0,-95,
2011.02.11 04:00:00,sell,0.260851,EURUSD,1.35764,1.36264,0,2011.02.16 16:00:00,1.35625,0,0,36.26,
2011.02.16 16:00:00,buy,0.260851,EURUSD,1.35573,1.35073,0,2011.03.10 04:00:00,1.38677,0,0,809.68,
2011.03.10 04:00:00,sell,0.264477,EURUSD,1.38708,1.39516,0,2011.03.14 00:00:00,1.39516,0,0,-213.7,
2011.03.25 16:00:00,sell,0.324075,EURUSD,1.4073,1.4123,0,2011.03.29 04:00:00,1.4123,0,0,-162.04,
2011.03.29 12:00:00,sell,0.307871,EURUSD,1.4073,1.4123,0,2011.03.30 16:00:00,1.4123,0,0,-153.94,
2011.04.15 16:00:00,sell,0.292477,EURUSD,1.44131,1.44631,0,2011.04.20 08:00:00,1.44631,0,0,-146.24,
2011.05.04 00:00:00,sell,0.277853,EURUSD,1.4783,1.48697,0,2011.05.04 12:00:00,1.48697,0,0,-240.9,
2011.05.05 12:00:00,sell,0.253763,EURUSD,1.4783,1.4833,0,2011.05.18 16:00:00,1.42633,0,0,1318.81,
2011.05.18 16:00:00,buy,0.253763,EURUSD,1.4268,1.4218,0,2011.05.18 20:00:00,1.4218,0,0,-126.88,
2011.05.19 16:00:00,buy,0.372956,EURUSD,1.42687,1.42187,0,2011.05.20 12:00:00,1.42187,0,0,-186.48,
2011.05.27 00:00:00,buy,0.354308,EURUSD,1.41928,1.41428,0,2011.06.09 12:00:00,1.45045,0,0,1104.38,
2011.06.09 12:00:00,sell,0.354308,EURUSD,1.45715,1.46215,0,2011.06.20 12:00:00,1.43162,0,0,904.55,
2011.06.20 12:00:00,buy,0.464746,EURUSD,1.43065,1.42565,0,2011.06.23 08:00:00,1.42565,0,0,-232.37,
2011.06.29 12:00:00,buy,0.531964,EURUSD,1.44179,1.43679,0,2011.06.29 12:00:00,1.43679,0,0,-265.98,
2011.06.29 16:00:00,buy,0.505366,EURUSD,1.44179,1.43679,0,2011.07.06 08:00:00,1.43679,0,0,-252.68,
2011.07.06 08:00:00,sell,0.480098,EURUSD,1.4417,1.4467,0,2011.07.21 00:00:00,1.42548,0,0,778.72,
2011.07.14 08:00:00,buy,0.480098,EURUSD,1.42404,1.41904,0,2011.07.14 16:00:00,1.41904,0,0,-240.05,
2011.07.21 00:00:00,buy,0.456093,EURUSD,1.42404,1.41904,0,2011.07.21 08:00:00,1.41904,0,0,-228.05,
2011.07.21 12:00:00,buy,0.51116,EURUSD,1.42377,1.41877,0,2011.08.01 16:00:00,1.41877,0,0,-255.58,
2011.08.01 16:00:00,sell,0.485602,EURUSD,1.4289,1.4339,0,2011.08.03 08:00:00,1.4339,0,0,-242.8,
2011.08.04 04:00:00,sell,0.461322,EURUSD,1.4289,1.43714,0,2011.08.08 00:00:00,1.43714,0,0,-380.13,
2011.08.08 00:00:00,buy,0.423309,EURUSD,1.43714,1.43214,0,2011.08.08 08:00:00,1.43214,0,0,-211.65,
2011.08.09 20:00:00,buy,0.402144,EURUSD,1.43643,1.43143,0,2011.08.10 08:00:00,1.43143,0,0,-201.07,
2011.09.01 00:00:00,sell,0.382037,EURUSD,1.43588,1.44088,0,2011.09.28 08:00:00,1.36562,0,0,2684.19,
2011.09.28 08:00:00,buy,0.382037,EURUSD,1.36424,1.35616,0,2011.09.28 20:00:00,1.35616,0,0,-308.69,
2011.09.29 08:00:00,buy,0.351168,EURUSD,1.36592,1.35729,0,2011.09.29 20:00:00,1.35729,0,0,-303.06,
2011.10.18 08:00:00,sell,0.589281,EURUSD,1.37335,1.37835,0,2011.10.18 20:00:00,1.37835,0,0,-294.64,
2011.11.02 00:00:00,sell,0.559817,EURUSD,1.36556,1.37056,0,2011.11.02 00:00:00,1.37056,0,0,-279.91,
2011.11.29 08:00:00,buy,0.531826,EURUSD,1.33837,1.33337,0,2011.11.29 12:00:00,1.33337,0,0,-265.91,
2011.11.30 12:00:00,buy,0.505235,EURUSD,1.33837,1.33337,0,2011.12.06 08:00:00,1.33337,0,0,-252.62,
2011.12.05 20:00:00,sell,0.479973,EURUSD,1.3392,1.3442,0,2011.12.07 04:00:00,1.3442,0,0,-239.99,
2011.12.07 08:00:00,sell,0.455974,EURUSD,1.3392,1.3442,0,2011.12.08 12:00:00,1.3442,0,0,-227.99,
2011.12.08 12:00:00,sell,0.22,EURUSD,1.33298,1.344,0,2012.01.18 00:00:00,1.27789,0,0,1211.98,
