Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2012.01.18 00:00:00,buy,0.2,EURUSD,1.27789,0,0,2012.02.14 00:00:00,1.31588,0,0,759.8,
2012.02.13 20:00:00,sell,0.2,EURUSD,1.31692,0,0,2012.02.20 04:00:00,1.32109,0,0,-83.4,
2012.02.20 08:00:00,buy,0.27598,EURUSD,1.32109,0,0,2012.03.01 12:00:00,1.33078,0,0,267.42,
2012.03.01 12:00:00,sell,0.26764,EURUSD,1.33207,0,0,2012.03.19 12:00:00,1.32068,0,0,304.84,
2012.03.19 12:00:00,buy,0.294382,EURUSD,1.31806,0,0,2012.04.03 20:00:00,1.32347,0,0,159.26,
2012.04.03 20:00:00,sell,0.324866,EURUSD,1.32766,0,0,2012.04.12 04:00:00,1.31392,0,0,446.37,
2012.04.12 04:00:00,buy,0.340792,EURUSD,1.31391,0,0,2012.04.13 16:00:00,1.30768,0,0,-212.31,
2012.04.20 12:00:00,buy,0.364198,EURUSD,1.31954,0,0,2012.04.23 12:00:00,1.31379,0,0,-209.41,
2012.04.25 08:00:00,buy,0.343257,EURUSD,1.31963,0,0,2012.05.02 08:00:00,1.31454,0,0,-174.72,
2012.05.02 08:00:00,sell,0.343257,EURUSD,1.31836,0,0,2012.06.06 16:00:00,1.25526,0,0,2165.95,
2012.06.06 16:00:00,buy,0.325785,EURUSD,1.25333,0,0,2012.06.08 08:00:00,1.24765,0,0,-185.05,
2012.06.13 08:00:00,buy,0.523875,EURUSD,1.25342,0,0,2012.06.21 16:00:00,1.25651,0,0,161.88,
2012.06.21 16:00:00,sell,0.523875,EURUSD,1.25728,0,0,2012.06.29 04:00:00,1.25947,0,0,-114.73,
2012.06.29 04:00:00,buy,0.540063,EURUSD,1.25116,0,0,2012.07.05 12:00:00,1.2377,0,0,-726.92,
2012.07.19 08:00:00,buy,0.455898,EURUSD,1.22967,0,0,2012.07.19 12:00:00,1.22427,0,0,-246.18,
2012.07.27 12:00:00,buy,0.43128,EURUSD,1.22967,0,0,2012.08.01 20:00:00,1.22287,0,0,-293.27,
2012.08.02 12:00:00,sell,0.401953,EURUSD,1.22261,0,0,2012.08.03 12:00:00,1.23225,0,0,-387.48,
2012.09.20 04:00:00,sell,0.363205,EURUSD,1.30069,0,0,2012.10.04 12:00:00,1.29755,0,0,114.05,
2012.10.04 12:00:00,buy,0.363205,EURUSD,1.29473,0,0,2012.10.09 16:00:00,1.28638,0,0,-303.28,
2012.10.23 12:00:00,sell,0.344282,EURUSD,1.30187,0,0,2012.11.19 12:00:00,1.2786,0,0,801.14,
2012.11.19 08:00:00,buy,0.344282,EURUSD,1.27796,0,0,2012.12.07 08:00:00,1.29261,0,0,504.37,
2012.12.07 04:00:00,sell,0.424396,EURUSD,1.29558,0,0,2012.12.11 16:00:00,1.30084,0,0,-223.23,
