Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2015.02.03 12:00:00,buy,0.2,EURUSD,1.138,0,0,2015.02.06 16:00:00,1.13218,0,0,-116.4,
2015.02.06 16:00:00,sell,0.2,EURUSD,1.13409,0,0,2015.02.12 20:00:00,1.14021,0,0,-122.4,
2015.02.16 16:00:00,sell,0.17612,EURUSD,1.13409,0,0,2015.02.17 12:00:00,1.14153,0,0,-131.03,
2015.02.26 12:00:00,sell,0.163017,EURUSD,1.128,0,0,2015.03.18 16:00:00,1.06558,0,0,1017.55,
2015.03.18 16:00:00,buy,0.163017,EURUSD,1.06409,0,0,2015.03.30 20:00:00,1.08316,0,0,310.87,
2015.03.30 20:00:00,sell,0.264772,EURUSD,1.08189,0,0,2015.04.02 16:00:00,1.08793,0,0,-159.92,
2015.04.16 12:00:00,buy,0.279867,EURUSD,1.07294,0,0,2015.05.08 20:00:00,1.12076,0,0,1338.32,
2015.05.08 20:00:00,sell,0.279867,EURUSD,1.1212,0,0,2015.05.13 12:00:00,1.13069,0,0,-265.59,
2015.05.20 08:00:00,sell,0.38714,EURUSD,1.11237,0,0,2015.06.02 08:00:00,1.09823,0,0,547.42,
2015.06.02 08:00:00,buy,0.38714,EURUSD,1.09811,0,0,2015.06.08 00:00:00,1.1084,0,0,398.37,
2015.06.08 00:00:00,sell,0.441882,EURUSD,1.10949,0,0,2015.06.08 12:00:00,1.11817,0,0,-383.55,
2015.06.23 12:00:00,sell,0.443364,EURUSD,1.12281,0,0,2015.07.10 04:00:00,1.10967,0,0,582.58,
2015.07.10 04:00:00,buy,0.443364,EURUSD,1.10772,0,0,2015.07.13 16:00:00,1.1019,0,0,-258.04,
2015.07.23 08:00:00,buy,0.475818,EURUSD,1.09603,0,0,2015.07.30 08:00:00,1.09676,0,0,34.73,
2015.07.30 04:00:00,sell,0.475818,EURUSD,1.09658,0,0,2015.07.31 12:00:00,1.10552,0,0,-425.38,
2015.08.04 20:00:00,sell,0.436753,EURUSD,1.09127,0,0,2015.08.07 20:00:00,1.09647,0,0,-227.11,
2015.08.27 08:00:00,sell,0.414042,EURUSD,1.13093,0,0,2015.09.10 00:00:00,1.12309,0,0,324.61,
2015.09.10 00:00:00,buy,0.414042,EURUSD,1.12109,0,0,2015.09.18 20:00:00,1.1298,0,0,360.63,
2015.09.18 20:00:00,sell,0.446503,EURUSD,1.12992,0,0,2015.09.28 16:00:00,1.12374,0,0,275.94,
2015.09.28 12:00:00,buy,0.482566,EURUSD,1.11992,0,0,2015.10.22 08:00:00,1.13118,0,0,543.37,
2015.10.22 08:00:00,sell,0.51016,EURUSD,1.13212,0,0,2015.11.02 12:00:00,1.10504,0,0,1381.51,
2015.11.02 08:00:00,buy,0.564497,EURUSD,1.10471,0,0,2015.11.03 08:00:00,1.0984,0,0,-356.2,
2015.12.03 12:00:00,buy,0.667028,EURUSD,1.06316,0,0,2015.12.31 12:00:00,1.0886,0,0,1696.92,
