Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2013.01.10 12:00:00,buy,0.13908205841446,EURUSD,1.31404,1.29957,0,2013.02.07 12:00:00,1.34295,0,0,402.09,
2013.02.07 12:00:00,sell,0.079082641360221,EURUSD,1.34559,1.37088,0,2013.03.07 12:00:00,1.31003,0,0,281.22,
2013.03.07 12:00:00,buy,0.20287922297298,EURUSD,1.30763,1.2957,0,2013.03.08 12:00:00,1.2957,0,0,-242.03,
2013.03.08 12:00:00,sell,0.14368922895821,EURUSD,1.29641,1.3134,0,2013.04.04 16:00:00,1.29385,0,0,36.78,
2013.04.04 16:00:00,buy,0.18909992254067,EURUSD,1.28777,1.27477,0,2013.04.15 20:00:00,1.30466,0,0,319.39,
2013.04.15 20:00:00,sell,0.24342436149312,EURUSD,1.30358,1.31376,0,2013.04.16 12:00:00,1.31376,0,0,-247.81,
2013.04.16 12:00:00,buy,0.21662192013594,EURUSD,1.31379,1.30193,0,2013.04.17 16:00:00,1.30193,0,0,-256.91,
2013.04.17 16:00:00,sell,0.12597417582418,EURUSD,1.302,1.3202,0,2013.04.30 12:00:00,1.31434,0,0,-155.45,
2013.04.30 12:00:00,buy,0.13526430678466,EURUSD,1.31223,1.29519,0,2013.05.02 16:00:00,1.30675,0,0,-74.12,
2013.05.02 16:00:00,sell,0.11435420010701,EURUSD,1.30536,1.32405,0,2013.05.21 16:00:00,1.29003,0,0,175.3,
2013.05.30 08:00:00,buy,0.11131079065142,EURUSD,1.29978,1.27958,0,2013.06.19 20:00:00,1.32959,0,0,331.82,
2013.06.19 20:00:00,sell,0.16046308243727,EURUSD,1.32764,1.34159,0,2013.07.10 20:00:00,1.30244,0,0,404.37,
2013.07.10 20:00:00,buy,0.17812058212058,EURUSD,1.29024,1.27572,0,2013.08.01 12:00:00,1.32513,0,0,621.46,
2013.08.01 12:00:00,sell,0.23077191621412,EURUSD,1.32145,1.33434,0,2013.08.07 20:00:00,1.33434,0,0,-297.46,
2013.08.07 20:00:00,buy,0.21322882999353,EURUSD,1.33453,1.31897,0,2013.08.29 08:00:00,1.32585,0,0,-185.08,
2013.08.29 08:00:00,sell,0.20297066492829,EURUSD,1.32973,1.34507,0,2013.09.09 16:00:00,1.32696,0,0,56.22,
2013.09.09 16:00:00,buy,0.26498468085107,EURUSD,1.32228,1.31044,0,2013.10.09 08:00:00,1.35271,0,0,806.35,
2013.10.09 08:00:00,sell,0.27420328719723,EURUSD,1.3532,1.36476,0,2013.10.17 12:00:00,1.36476,0,0,-316.98,
2013.10.17 12:00:00,buy,0.21200231749711,EURUSD,1.36454,1.34719,0,2013.10.30 16:00:00,1.37271,0,0,173.21,
2013.10.30 16:00:00,sell,0.3566432748538,EURUSD,1.37304,1.3833,0,2013.11.13 16:00:00,1.34552,0,0,981.48,
2013.11.13 16:00:00,buy,0.23254672330097,EURUSD,1.34581,1.32924,0,2013.12.18 20:00:00,1.3675,0,0,504.39,
2013.12.18 20:00:00,sell,0.46278324225865,EURUSD,1.37073,1.38171,0,2013.12.27 00:00:00,1.37242,0,0,-78.21,
