Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2014.01.03 08:00:00,sell,0.2640791313117,EURUSD,1.36465,1.36843674375,0,2014.01.10 16:00:00,1.36843674375,0,0,-100,
2014.01.13 20:00:00,buy,0.24764613973434,EURUSD,1.3676,1.36367388125,0,2014.01.13 23:59:59,1.3668,0,0,-19.81,
2014.01.14 08:00:00,buy,0.24747316869855,EURUSD,1.3676,1.36367388125,0,2014.01.14 11:59:59,1.36748,0,0,-2.97,
2014.01.14 12:00:00,buy,0.24635895655251,EURUSD,1.3676,1.36367388125,0,2014.01.14 15:59:59,1.36703,0,0,-14.04,
2014.01.14 16:00:00,buy,0.24400514079507,EURUSD,1.3676,1.36367388125,0,2014.01.14 19:59:59,1.36748,0,0,-2.93,
2014.01.14 20:00:00,buy,0.24197574956696,EURUSD,1.36761,1.36367388125,0,2014.01.14 23:59:59,1.36722,0,0,-9.44,
2014.01.15 00:00:00,buy,0.24338866628507,EURUSD,1.3676,1.36367388125,0,2014.01.15 00:00:00,1.36367388125,0,0,-95.56,
2014.01.17 12:00:00,sell,0.22635207564628,EURUSD,1.356952887538,1.360830143788,0,2014.01.17 15:59:59,1.35785,0,0,-22.34,
2014.01.17 16:00:00,sell,0.22590707918331,EURUSD,1.356952887538,1.360830143788,0,2014.01.23 08:00:00,1.360830143788,0,0,-87.59,
2014.01.24 08:00:00,buy,0.2125005448707,EURUSD,1.36941,1.36544866875,0,2014.01.24 11:59:59,1.36776,0,0,-35.06,
2014.01.24 12:00:00,buy,0.21293403564171,EURUSD,1.36941,1.36544866875,0,2014.01.24 15:59:59,1.36837,0,0,-22.15,
2014.01.27 08:00:00,buy,0.20562865438734,EURUSD,1.36941,1.36544866875,0,2014.01.27 11:59:59,1.36781,0,0,-32.9,
2014.01.30 08:00:00,sell,0.19900861027891,EURUSD,1.36508,1.36898739375,0,2014.02.06 12:00:00,1.3606,0,0,89.16,
2014.02.06 12:00:00,buy,0.1965873629091,EURUSD,1.3537,1.34965448125,0,2014.02.06 12:00:00,1.34965448125,0,0,-79.53,
2014.02.06 12:00:00,buy,0.18653431992959,EURUSD,1.3537,0,0,2014.02.26 16:00:00,1.36711,0,0,250.14,
2014.02.26 16:00:00,sell,0.20795768658304,EURUSD,1.37003,1.3737924,0,2014.02.28 12:00:00,1.3737924,0,0,-78.24,
2014.02.28 12:00:00,buy,0.24453678721095,EURUSD,1.3763690273556,0,0,2014.03.04 00:00:00,1.3722,0,0,-101.95,
2014.03.06 12:00:00,buy,0.22946594940573,EURUSD,1.3810501823708,0,0,2014.03.14 04:00:00,1.38484,0,0,86.96,
