Open Time,Type,Volume,Symbol,Open Price,S/L,T/P,Close Time,Close Price,Commission,Swap,Profit,Comment
2001.01.01 00:00:00,balance,,,,,,,,0,0,2000,Add funds 2000
2014.01.03 04:00:00,sell,0.33333333333333,EURUSD,1.36465,1.36765,0,2014.01.03 07:59:59,1.36518,0,0,-20.67,
2014.01.03 08:00:00,sell,0.32988833333333,EURUSD,1.36465,1.36765,0,2014.01.10 12:00:00,1.36765,0,0,-98.97,
2014.01.13 08:00:00,buy,0.31339333333333,EURUSD,1.36757,1.36448,0,2014.01.13 11:59:59,1.36623,0,0,-41.99,
2014.01.13 20:00:00,buy,0.306395,EURUSD,1.36757,1.36448,0,2014.01.13 23:59:59,1.3668,0,0,-23.59,
2014.01.14 08:00:00,buy,0.30246333333333,EURUSD,1.36757,1.36448,0,2014.01.14 11:59:59,1.36748,0,0,-2.72,
2014.01.14 12:00:00,buy,0.30201,EURUSD,1.36757,1.36448,0,2014.01.14 15:59:59,1.36703,0,0,-16.31,
2014.01.14 16:00:00,buy,0.29929166666667,EURUSD,1.36757,1.36448,0,2014.01.14 19:59:59,1.36748,0,0,-2.69,
2014.01.14 20:00:00,buy,0.29884333333333,EURUSD,1.36761,1.36448,0,2014.01.14 23:59:59,1.36722,0,0,-11.65,
2014.01.15 00:00:00,buy,0.29690166666667,EURUSD,1.36757,1.36448,0,2014.01.15 00:00:00,1.36448,0,0,-91.74,
2014.01.17 12:00:00,sell,0.065541892940263,EURUSD,1.357,1.36989,0,2014.01.23 20:00:00,1.36989,0,0,-84.48,
2014.01.24 08:00:00,buy,0.26753166666667,EURUSD,1.36941,1.36632,0,2014.01.24 08:00:00,1.36632,0,0,-82.67,
2014.01.24 12:00:00,buy,0.25375333333333,EURUSD,1.36941,1.36632,0,2014.01.24 15:59:59,1.36837,0,0,-26.39,
2014.01.27 08:00:00,buy,0.249355,EURUSD,1.36941,1.36632,0,2014.01.27 11:59:59,1.36781,0,0,-39.9,
2014.01.30 08:00:00,sell,0.242705,EURUSD,1.36508,1.36808,0,2014.02.06 12:00:00,1.3606,0,0,108.73,
2014.02.06 12:00:00,buy,0.242705,EURUSD,1.3537,1.35061,0,2014.02.06 12:00:00,1.35061,0,0,-75,
2014.02.06 12:00:00,buy,0.230205,EURUSD,1.3537468389058,0,0,2014.02.26 16:00:00,1.36711,0,0,307.63,
2014.02.26 16:00:00,sell,0.24832666666667,EURUSD,1.37003,1.37303,0,2014.02.28 08:00:00,1.37303,0,0,-74.5,
2014.02.28 12:00:00,buy,0.070272838499183,EURUSD,1.37646,1.36411,0,2014.03.14 04:00:00,1.38484,0,0,58.89,
2014.03.14 04:00:00,sell,0.28718166666667,EURUSD,1.38565,1.38865,0,2014.03.14 08:00:00,1.38865,0,0,-86.15,
2014.03.19 20:00:00,sell,0.28263833333333,EURUSD,1.38483,1.38792,0,2014.03.19 20:00:00,1.38792,0,0,-87.34,
2014.03.19 20:00:00,sell,0.26808166666667,EURUSD,1.38483,0,0,2014.04.01 08:00:00,1.37945,0,0,144.23,
2014.04.01 08:00:00,buy,0.26808166666667,EURUSD,1.37866,1.37557,0,2014.04.02 16:00:00,1.37557,0,0,-82.84,
2014.04.03 12:00:00,buy,0.27831333333333,EURUSD,1.37866,1.37557,0,2014.04.03 12:00:00,1.37557,0,0,-86,
2014.04.03 16:00:00,sell,0.078177690029615,EURUSD,1.37183,1.38196,0,2014.04.09 16:00:00,1.38196,0,0,-79.19,
2014.04.08 16:00:00,buy,0.25078166666667,EURUSD,1.3807501823708,1.3776601823708,0,2014.04.08 19:59:59,1.37951,0,0,-31.1,
2014.04.09 08:00:00,buy,0.24559833333333,EURUSD,1.3807501823708,1.3776601823708,0,2014.04.09 11:59:59,1.37914,0,0,-39.55,
2014.04.09 16:00:00,buy,0.23900666666667,EURUSD,1.3807501823708,1.3776601823708,0,2014.04.15 08:00:00,1.37933,0,0,-33.94,
2014.04.15 00:00:00,sell,0.23900666666667,EURUSD,1.38151,1.38451,0,2014.04.15 03:59:59,1.38156,0,0,-3.35,
2014.04.15 04:00:00,sell,0.23844833333333,EURUSD,1.38151,1.38451,0,2014.04.15 07:59:59,1.38157,0,0,-3.58,
2014.04.15 08:00:00,sell,0.23785166666667,EURUSD,1.38151,1.38451,0,2014.04.16 08:00:00,1.38451,0,0,-71.36,
2014.04.21 16:00:00,sell,0.22030166666667,EURUSD,1.3794106382979,1.3824106382979,0,2014.04.22 12:00:00,1.3824106382979,0,0,-66.09,
2014.04.24 12:00:00,sell,0.20928666666667,EURUSD,1.379343768997,1.382433768997,0,2014.04.24 12:00:00,1.382433768997,0,0,-64.67,
2014.05.13 12:00:00,sell,0.19850833333333,EURUSD,1.3751,1.3781,0,2014.06.05 20:00:00,1.36607,0,0,179.25,
2014.06.03 15:00:00,buy,0.19850833333333,EURUSD,1.3642465349544,1.3611565349544,0,2014.06.03 15:59:59,1.36355,0,0,-13.83,
2014.06.05 14:45:00,buy,0.19297166666667,EURUSD,1.3642465349544,1.3611565349544,0,2014.06.05 14:45:00,1.3611565349544,0,0,-59.63,
